protein,intervention,I,II
SRL,resistance,-0.21330845090046324,-0.0434355552405048
SRL,terbutaline,0.061098009792382814,0.010564908457018518
SRM,resistance,0.486357208914055,0.43250290591005075
SRM,terbutaline,0.43443287908092015,-0.005779458718120307
SRP9,resistance,0.3102712444994076,0.21175262989963017
SRP9,terbutaline,-0.006416792131635254,-0.2983696271889637
SRPRB,resistance,0.2014773573500521,0.14496852391985948
SRPRB,terbutaline,0.07261513461054583,0.19722734287225677
SRSF1,resistance,-0.13546047572959274,-0.10672613934347575
SRSF1,terbutaline,0.25811466067216726,0.17314663609294811
SRSF3,resistance,0.5285344511139367,0.30331477173922267
SRSF3,terbutaline,0.08694933503025168,0.01674769254489794
SRSF7,resistance,0.7631506947905485,-0.013417952768942124
SRSF7,terbutaline,-0.2239623731308631,0.44344070691037746
SSB,resistance,0.198348516177632,0.040923738714668145
SSB,terbutaline,0.11430157014370483,-0.039390528812267046
SSBP1,resistance,-0.12493914309584245,0.0117572222202591
SSBP1,terbutaline,-0.049450493065331,-0.20681145069126838
SSPN,resistance,-0.26344997521647173,-0.14303469778888833
SSPN,terbutaline,-0.02763148841291879,-0.05191377914192404
SSR1,resistance,0.7343137440694633,-0.24358864631508914
SSR1,terbutaline,0.09445141964455249,0.06638310175663993
SSR4,resistance,0.5947990293161671,0.04395636170935724
SSR4,terbutaline,0.1258996254712428,0.15909458829610834
ST13,resistance,-0.06001527823299619,0.1394646469811649
ST13,terbutaline,0.04947339273144977,-0.07428372743928587
STAC3,resistance,-0.3506670882179413,-0.25769338403362174
STAC3,terbutaline,-0.029648007420604198,0.03442121203417662
STAM,resistance,0.7289596671106585,-0.07946936946237777
STAM,terbutaline,-0.03517833755468658,0.05454334039950501
STAT5B,resistance,-0.4941864671111329,-0.2210544541410993
STAT5B,terbutaline,0.27109574157638505,-0.16612372726202077
STBD1,resistance,0.13061678789920247,0.11303519025925435
STBD1,terbutaline,0.09129745494691736,-0.01236241876935873
STIM1,resistance,-0.207377966228709,0.03510568716944862
STIM1,terbutaline,0.17970890189419123,0.17785364890686214
STIP1,resistance,0.13206820421246718,0.1583127678350844
STIP1,terbutaline,0.04250506056552329,-0.0320628378768267
STK24,resistance,-0.10480950523384742,-0.18127721580214443
STK24,terbutaline,-0.030346545143647572,0.10350109005546468
STOM,resistance,0.10992257024008444,0.149262972940007
STOM,terbutaline,0.14227261408657513,0.15655908235236415
STOML2,resistance,-0.19346501721856463,0.12701158118751654
STOML2,terbutaline,-0.015782533614369935,0.02831513935530235
STRAP,resistance,0.07431262799455521,0.17493729441387007
STRAP,terbutaline,0.06708018443688218,-0.0024399383501489957
STRN3,resistance,-0.03958661126339332,0.15303487647602143
STRN3,terbutaline,0.04842205559046789,0.06400720404788585
STUB1,resistance,-0.1847083817005772,0.0429814321430535
STUB1,terbutaline,0.18603496476684248,-0.1454196484804197
STX12,resistance,0.6641648546082338,0.1546120107215026
STX12,terbutaline,0.2776233964272849,0.3246618625136543
STX4,resistance,-0.19941019740758342,0.208304783711027
STX4,terbutaline,0.11786864864229603,-0.06122636718331783
STX7,resistance,0.36093451642730867,0.34956308525799934
STX7,terbutaline,0.06342323743873379,-0.015227234619897168
STXBP3,resistance,-0.07210679198013738,-0.10453667661520005
STXBP3,terbutaline,0.1426918576474496,0.1705763013614924
SUB1,resistance,0.4022204643118203,-0.03335197082844288
SUB1,terbutaline,0.19771892898083843,-0.02628409601321054
SUCLA2,resistance,-0.3662021840378148,-0.10654268569109604
SUCLA2,terbutaline,-0.18341976661584689,-0.2927121881031474
SUCLG1,resistance,-0.31076081768932945,-0.05589819086771297
SUCLG1,terbutaline,-0.1745294118109991,-0.40182245883673123
SUCLG2,resistance,-0.24751639332043368,0.0834313898798742
SUCLG2,terbutaline,-0.07325530795497014,-0.20722727858665868
SUGT1,resistance,0.07394611358809147,0.24689139383478942
SUGT1,terbutaline,0.0804777890252625,-0.002690866696562525
SULT1A3,resistance,-0.7260812897171749,0.17061953525769713
SULT1A3,terbutaline,-0.24566366225673372,-0.04428913166060089
SUMO1,resistance,-0.12388373869981564,0.0715875654448233
SUMO1,terbutaline,-0.13623003512243534,-0.05802366843730825
SUMO2,resistance,0.19635544920354547,0.022676082657743013
SUMO2,terbutaline,0.10365927324274629,0.09028099001815892
SUN2,resistance,0.07013903237092212,0.2107560927800307
SUN2,terbutaline,0.3917061950758638,0.2113767137016652
SUOX,resistance,-0.1659900518924606,-0.24638215651932982
SUOX,terbutaline,0.08471928632983516,-0.5078899874298917
SURF1,resistance,-0.2971475831190534,0.08512846736297153
SURF1,terbutaline,-0.03854954836341156,-0.006411990510986214
SVIL,resistance,-0.032544595158171825,0.13751481901657536
SVIL,terbutaline,0.1855066116730749,0.21684143616042043
SYAP1,resistance,0.24341622220096917,0.007379515381571444
SYAP1,terbutaline,0.040350183269596496,-0.30515023980313194
SYNC,resistance,0.04547046984082096,0.14691095998749626
SYNC,terbutaline,0.3714672229277243,0.14748648329504296
SYNCRIP,resistance,0.2226974622024225,0.22563530141629462
SYNCRIP,terbutaline,0.21375597130833263,0.21336014043723836
SYNE2,resistance,0.17652909009695783,-0.18609439126479144
SYNE2,terbutaline,0.16519827245935126,0.09038261449642312
SYNJ2BP,resistance,-0.11774442388807214,-0.009263096916071412
SYNJ2BP,terbutaline,-6.040795775806082e-4,-0.23392499591056234
SYNM,resistance,-0.0965184340912855,0.08473734707346492
SYNM,terbutaline,-0.009923187346350013,-0.06429058310140127
SYNPO,resistance,-0.2962054144723843,-0.1217891591367053
SYNPO,terbutaline,-0.20155419730536664,-0.283909029190805
SYNPO2,resistance,0.06826958683227476,0.25759421235462665
SYNPO2,terbutaline,0.10521180902894536,0.14659998304116906
SYNPO2L,resistance,0.05391959680847843,0.10573639083438846
SYNPO2L,terbutaline,0.06595180461804613,-0.01876792534577702
SYPL2,resistance,-0.22422852815488273,0.11689142776008299
SYPL2,terbutaline,0.12813310488418386,-0.03957978622288646
TACC2,resistance,-0.1206070540995187,0.10457900081062754
TACC2,terbutaline,-0.13560627374094805,0.09701221922204277
TACO1,resistance,-0.36055514515188075,-0.179029104073549
TACO1,terbutaline,-0.16655939991018825,-0.2327185749309706
TAF15,resistance,0.2322019563020675,-0.04212135434800812
TAF15,terbutaline,0.0762403186780325,0.23551335332962578
TAGLN,resistance,-0.48554056753127817,0.15579876184092023
TAGLN,terbutaline,-0.10285972400015658,-0.2693729883183118
TAGLN2,resistance,0.6932797801001522,0.10029867921941538
TAGLN2,terbutaline,-0.017548228626732946,0.19685446458601952
TALDO1,resistance,0.39692930342096994,0.03951586489927039
TALDO1,terbutaline,0.10287510688471194,0.1384963080270641
TARDBP,resistance,-0.12757056883539494,-0.12248691480522322
TARDBP,terbutaline,0.1946132422785955,0.1994946065896094
TARS,resistance,NA,-0.07119759858105246
TARS,terbutaline,-0.6673891492490704,-0.02886366775331655
TATDN1,resistance,-0.10993422079994122,0.08472997850912667
TATDN1,terbutaline,0.02608608454896291,-0.04492440335677136
TBC1D17,resistance,-0.22009280824271496,0.14654583294870127
TBC1D17,terbutaline,0.19042169634577114,-0.1580598820517213
TBC1D4,resistance,0.46236663642927534,-0.24067162111649515
TBC1D4,terbutaline,-0.14265621565898678,-0.33179329732924695
TBCA,resistance,0.2088801103476958,0.1539865321078604
TBCA,terbutaline,0.17867999911026133,0.0674034032124416
TBCB,resistance,0.8143483951433195,0.47074365528099826
TBCB,terbutaline,0.013803962573108154,-0.01988554390049065
TBCC,resistance,-0.3302033911190532,-0.26367960643685573
TBCC,terbutaline,0.060038058207363555,0.12704350144502405
TCAP,resistance,-0.22345283177939126,-0.14675644924759146
TCAP,terbutaline,0.06867679902287176,-0.2740742907805167
TCEB1,resistance,-0.15169253209402278,0.21673449529876843
TCEB1,terbutaline,0.0602308244766852,-0.1761876240200717
TCEB2,resistance,-0.040194670240814086,-0.020689291220023165
TCEB2,terbutaline,0.11285534615770118,0.014525781794879844
TCP1,resistance,0.23672651483204607,0.1538918269677756
TCP1,terbutaline,0.2075471214888818,0.10249898191221025
TECR,resistance,0.621193171703978,-0.20296329973199057
TECR,terbutaline,-0.14184810178977347,-0.05815021812566471
TF,resistance,0.30450121267253394,0.3804759753935425
TF,terbutaline,-0.03971580508118212,0.04876036934640352
TFAM,resistance,-0.14835687057033858,-0.25965576313663363
TFAM,terbutaline,-0.009205878871444913,-0.2175934633128822
TFG,resistance,0.23539328429318726,-0.22397686837600528
TFG,terbutaline,0.21256598600396218,0.4602848303307304
TFRC,resistance,-0.5682888003965706,0.14164858441853578
TFRC,terbutaline,-0.04079234111845813,-0.46447214902196876
TGFBI,resistance,-0.07927677502229002,-0.13374691098717428
TGFBI,terbutaline,0.16820528083811923,0.044796383884452805
TGM2,resistance,0.18021274191803802,0.3303153665216201
TGM2,terbutaline,0.4168101324602356,0.1909971944765337
THAP4,resistance,0.017445604808959354,-0.17742045468160153
THAP4,terbutaline,-0.04528517648115719,-0.25324819953246297
THNSL1,resistance,0.043711049176663866,0.16707000344231115
THNSL1,terbutaline,0.012220085606951323,-0.4878366568038459
THOP1,resistance,0.04471644328655192,0.20295020019432397
THOP1,terbutaline,-0.04766702643359298,-0.10697055041023074
THY1,resistance,0.9713675554558306,1.2862771776243387
THY1,terbutaline,0.5538289784697216,0.20914960459939946
TIGAR,resistance,0.40419631963500713,0.06364568712507435
TIGAR,terbutaline,-0.008968923491738945,0.40269711676263215
TIMM10,resistance,-0.15525045576220695,0.04742479712142389
TIMM10,terbutaline,-0.20031322142459052,-0.23535891691879587
TIMM13,resistance,-0.13297368887464117,0.023067572480432563
TIMM13,terbutaline,-0.02249321698264472,-0.267219551379368
TIMM21,resistance,-0.1719292081560145,0.07330400692400496
TIMM21,terbutaline,-0.16490327091886078,-0.2803269505335942
TIMM22,resistance,-0.45680354453209404,0.1771079852525057
TIMM22,terbutaline,0.05935455706476967,-0.08098908778424378
TIMM44,resistance,-0.27544077655403726,0.04205739503863759
TIMM44,terbutaline,0.06853754334338547,-0.004601778222248794
TIMM50,resistance,-0.35836914243885154,0.24025870231995583
TIMM50,terbutaline,-0.09780476382615887,0.03710791184303623
TIMM8A,resistance,-0.1771889909435951,-0.3993449114405603
TIMM8A,terbutaline,-0.11481422767159637,-0.2826893161186522
TIMM8B,resistance,-0.1581480606177914,-0.05284621555459853
TIMM8B,terbutaline,-0.16912736241615745,-0.4001342310373467
TIMM9,resistance,-0.20489946534713382,0.08866980964458127
TIMM9,terbutaline,-0.11391583344345554,-0.35116440368157226
TINAGL1,resistance,-0.2498053724385579,-0.10774422991774354
TINAGL1,terbutaline,-0.2125611677795252,-0.28243996336877686
TIPRL,resistance,0.21659919070140177,0.23125262557599457
TIPRL,terbutaline,0.04125155574063969,-0.03360255639611953
TKT,resistance,0.7899480088256698,-0.007286354155952024
TKT,terbutaline,0.1206170081883889,0.09833216653385257
TLN1,resistance,0.18187068408575233,0.17699680125384587
TLN1,terbutaline,0.07259843255209707,0.11369004071836475
TLN2,resistance,-0.10263358365834918,-0.1710354869350177
TLN2,terbutaline,-0.02717391009612003,-0.03371290814182082
TMED10,resistance,0.24323923349178678,0.0917355995113287
TMED10,terbutaline,0.0430450259207071,0.09376179564282679
TMED4,resistance,-0.056279121600192994,-0.03764444562116753
TMED4,terbutaline,0.33583615311510817,0.12216412559542372
TMED7,resistance,0.526505352880189,0.24320761777633018
TMED7,terbutaline,0.007495974483556189,0.19884680475376976
TMED9,resistance,0.1391853949541105,0.13408782588202373
TMED9,terbutaline,0.3471419069578624,0.2861054648851686
TMEM109,resistance,-0.2095841695541856,-0.12743041492944118
TMEM109,terbutaline,0.16710378622611224,0.1100818946633154
TMEM11,resistance,-0.3442066110564083,0.09920917818641506
TMEM11,terbutaline,-0.1431282020173247,-0.18425685384948412
TMEM126A,resistance,-0.3531675262284537,-0.44317191026833247
TMEM126A,terbutaline,-0.10128542690152696,-0.3604001262207355
TMEM143,resistance,-0.30424483386143003,-0.14509299407868448
TMEM143,terbutaline,-0.15967408720856235,-0.39045305065478997
TMEM205,resistance,0.23251389819761492,0.054112862216652236
TMEM205,terbutaline,0.1423731828986655,0.09281579185107229
TMEM256,resistance,0.26117699324142585,0.5841147985501642
TMEM256,terbutaline,-0.16865145489766692,-0.433596719991996
TMEM43,resistance,0.33641919295277134,0.5831550144606856
TMEM43,terbutaline,0.2008106837039022,0.19715502586678016
TMLHE,resistance,-0.36842350388390394,-0.09177230081604759
TMLHE,terbutaline,-0.1785716824665296,-0.2720709614204941
TMOD1,resistance,0.0018987326162682092,0.33077228601348363
TMOD1,terbutaline,0.16539097423868873,0.012802058888375711
TMOD4,resistance,-0.2256326988108722,-0.14129437218611285
TMOD4,terbutaline,-0.12553168898336728,-0.18589891858582064
TMPO,resistance,0.25322005393206276,0.07094822799375754
TMPO,terbutaline,0.06043996772765281,0.029449715795593672
TMSB10,resistance,0.6631830932658084,0.3973054649409633
TMSB10,terbutaline,0.030527075119052505,-0.03417350246876527
TMSB4X,resistance,0.8341594982852811,0.5454193871900395
TMSB4X,terbutaline,0.0689276394671862,0.2499889400200388
TMX1,resistance,0.04778934645343012,0.1415517458032447
TMX1,terbutaline,0.2158964320697775,0.2771757423792329
TMX2,resistance,-0.3753354394704953,-0.2006163786897115
TMX2,terbutaline,-0.32005070301585636,0.15133149828671683
TMX3,resistance,0.027369216944749093,0.018435869496057133
TMX3,terbutaline,0.13636436265032123,-0.06073022124624927
TMX4,resistance,-0.40089198597736597,0.14355602325814254
TMX4,terbutaline,0.1047521914597064,-0.06841673577305556
TNNC1,resistance,-0.36419005188949277,1.2545928531731183
TNNC1,terbutaline,-0.04094672217076168,0.06137107138706366
TNNC2,resistance,0.3143152612938844,-0.18731341927594158
TNNC2,terbutaline,0.11873693280498092,-0.22696606684586573
TNNI1,resistance,-0.2020737245539342,1.2552048620110314
TNNI1,terbutaline,0.081103338206396,0.08179964192168843
TNNI2,resistance,0.3550620398014454,-0.04231397311682583
TNNI2,terbutaline,0.42407047561867633,-0.17383291314469052
TNNT1,resistance,-0.21129584768559337,0.47951779475642486
TNNT1,terbutaline,-0.07513091521372371,-0.057739751540395755
TNNT3,resistance,0.08289122984199462,-0.1962892535512588
TNNT3,terbutaline,0.5949037449732129,-0.036763606668932525
TNPO1,resistance,0.003080548231405546,0.4053330978830558
TNPO1,terbutaline,0.3177423058928511,0.09622554403519586
TNS1,resistance,-0.24342856959657158,-0.098766001545183
TNS1,terbutaline,-0.03476057195245156,-0.13847278346719927
TNXB,resistance,0.07996890988607573,0.16268924815546248
TNXB,terbutaline,-0.20426022646491704,-0.18999760555188536
TOLLIP,resistance,0.15875978725424414,0.11592483204518578
TOLLIP,terbutaline,0.15560283591906676,0.2721422955729003
TOM1,resistance,-0.02943095572906199,-0.07844479255402859
TOM1,terbutaline,0.24566632299609573,0.26638138192915095
TOM1L2,resistance,0.3919926067550656,0.0028652909330719734
TOM1L2,terbutaline,0.019696432012607963,-0.1009604559393001
TOMM40,resistance,-0.029673867222139806,NA
TOMM40,terbutaline,-0.15361992763825907,0.477499822256485
TOMM70A,resistance,0.03400729426230166,0.3006731086228347
TOMM70A,terbutaline,0.0938279758792724,0.0989874158152501
TOR1AIP1,resistance,0.2640929358302504,0.25149877964598666
TOR1AIP1,terbutaline,-0.028682926250580755,0.021015938808429002
TPD52,resistance,0.5466582374231808,-0.23646548109854781
TPD52,terbutaline,0.023708111025356162,0.09305998599529881
TPD52L1,resistance,0.43157845402614975,0.75356036242022
TPD52L1,terbutaline,0.13394359969242794,0.2574762362748
TPD52L2,resistance,0.16214330843013233,0.0019784176306794077
TPD52L2,terbutaline,0.19483416000273437,0.19991651281965442
TPI1,resistance,-0.2638063918271258,-0.1691740603195555
TPI1,terbutaline,-0.029383351514256015,-0.0991420629990527
TPM1,resistance,-0.18849875832844074,-0.2143435151838773
TPM1,terbutaline,-0.14213000689085356,-0.13415914848473154
TPM2,resistance,-0.21382870174326638,-0.12633929733542315
TPM2,terbutaline,-0.12016805392060147,-0.12562569470122456
TPM3,resistance,-0.20965201998160715,0.6658874410338087
TPM3,terbutaline,-0.12709605783719324,-0.041482322953267925
TPM4,resistance,0.9140305404914818,-0.09955243274063037
TPM4,terbutaline,-0.22855587142204967,0.41455039958506085
TPMT,resistance,0.37170244759634574,0.19415604959822166
TPMT,terbutaline,0.03739089011445551,-0.21802457202404923
TPP1,resistance,0.2604916300439703,-0.11557320866185594
TPP1,terbutaline,0.10992251009452704,0.2504757269075067
TPP2,resistance,-0.13543111031088298,0.035853943306778824
TPP2,terbutaline,-0.010696178266690354,-0.021204556573068523
TPPP,resistance,-0.3936572774319543,-0.2394331598750985
TPPP,terbutaline,-0.21675396643414255,-0.04223256973175612
TPPP3,resistance,0.8447196394861517,0.4577279434732609
TPPP3,terbutaline,0.7040546901082305,0.8623773973075476
TPRKB,resistance,-0.11051677638930046,-0.36398113494121126
TPRKB,terbutaline,-0.010308972940845873,0.09392596157982307
TPSB2,resistance,-0.04644656557489719,0.35586647518207126
TPSB2,terbutaline,0.0222536119881977,-0.13177155818200767
TPT1,resistance,-0.07333377943598254,-0.2092221152003717
TPT1,terbutaline,-0.026527314270316047,-0.10734507619002691
TRAP1,resistance,-0.11268069992505277,0.16342995450209252
TRAP1,terbutaline,0.048380265179834195,-0.12078772500059272
TRAPPC3,resistance,-0.10852211434056969,0.061392025194543454
TRAPPC3,terbutaline,0.06123000594961458,0.043223320987717084
TRIM28,resistance,0.1017183193338207,0.11980133363681074
TRIM28,terbutaline,0.21287811694536277,-0.027186196933678335
TRIM54,resistance,0.054337771463967045,0.4839062746330298
