Cluster,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
ter_ii,GO:0007166,cell surface receptor signaling pathway,246,0.3421280379691131,1.6703934791033501,5.6378617006747216e-5,0.0010839084998004631,8.198331652349935e-4,597,"tags=40%, list=28%, signal=33%",EZR/HOMER2/PRKAA1/LGALS3/CTSG/LRRFIP2/MVP/PSME3/IL18/ITGA1/CAV2/SNX6/CD2AP/SQSTM1/RAB5A/DUSP22/PADI2/NOMO3/BAX/IGHA1/HOMER1/FGA/HMGB2/UBE2O/IGKC/MYH9/IDE/FGB/ANXA1/RUVBL2/MYO1C/VCP/TOLLIP/SNCA/PPBP/PDK4/TMSB4X/CTTN/EIF2B2/ZYX/ACTN4/ARHGDIA/ECM1/THY1/HRG/PPM1A/PAK2/CALM1/ANXA4/IGHG1/FGG/RUVBL1/CDC42/CTSD/PDIA3/KHDRBS1/CUL3/CRK/HSPA5/FLNA/CCAR2/EIF2B5/RPS3/SPTBN1/BAG3/RAC1/IGHG3/TXNDC17/GLG1/RAB14/F2/COL1A1/OXSR1/CSNK2B/IQGAP1/VPS25/PAK1/PTK2/PF4/PBXIP1/APOA1/FNTA/JUP/CLASP2/AKT1S1/EIF2B3/C3/HSP90AB1/FN1/ITGA6/CPNE3/CD44/P4HB/LRG1/DDB1/AKT2/TLN1/HSPB1/IGHM
ter_ii,GO:0098657,import into cell,128,0.4019608554574574,1.794494359191333,5.777267107023003e-5,0.0010941641529648783,8.275902080083295e-4,521,"tags=38%, list=25%, signal=31%",EZR/CAP1/CORO1C/LGALS3/GSN/CD93/CAV2/DBNL/RAB5A/C4BPA/MYH9/ANXA1/CLTC/KCNJ11/MYO1C/AP2A1/ANXA2/FKBP15/TOM1/SNCA/CTTN/SNX9/ARPC3/CD9/CALM1/EPS15L1/NME1/CLTB/EHD1/CDC42/CANX/SCARB2/TGM2/DNM2/RABEP1/ACSL3/RAC1/SNX1/ACTB/RAB14/PAK1/SLC2A1/ARL6IP5/PTK2/UBQLN2/APOA1/APOA2/RAB5C/C3
ter_ii,GO:1902903,regulation of supramolecular fiber organization,85,0.4665189956827348,1.9440343174970285,5.8611515082696146e-5,0.0011004817228457949,8.323686125627902e-4,511,"tags=44%, list=24%, signal=34%",MAPT/TUBB4A/GSN/ARPC5/CKAP5/ARPC2/LMOD2/SNCA/CLIP1/TMSB4X/CTTN/SNX9/PFN1/GMFB/ARPC3/XIRP2/LMOD3/PAK2/DRG1/SVIL/SPTAN1/SPTA1/CDC42/CAPZA1/EML2/TRIM54/FLNA/PFN2/DCTN1/RPS3/SPTBN1/RAC1/PAK1/SYNPO2/APOA1/CLASP2/MAPRE1
ter_ii,GO:0032984,protein-containing complex disassembly,59,0.5068200494115891,1.9758930442039773,7.443884181630677e-5,0.0013857076707343263,0.0010481042504950078,438,"tags=44%, list=21%, signal=36%",NES/ETF1/GSN/CKAP5/VTA1/CLTC/NSF/VCP/LMOD2/TOM1/KIF5B/LMOD3/CALM1/CHMP2A/SVIL/SPTAN1/SPTA1/CAPZA1/GABARAPL2/TRIM54/SPTBN1/SNAP29/NAPA/CHMP4B/CFL1/KLC1
ter_ii,GO:0045010,actin nucleation,12,0.8018986490010134,2.1394237602845214,7.843268854413892e-5,0.0014287104998359508,0.0010806301929550352,247,"tags=75%, list=12%, signal=67%",GSN/ARPC5/ACTR2/ARPC2/LMOD2/GMFB/ARPC3/ARPC1B/LMOD3
ter_ii,GO:0007186,G protein-coupled receptor signaling pathway,50,0.5292849067694703,2.0109237014690358,7.855106703870242e-5,0.0014287104998359508,0.0010806301929550352,540,"tags=50%, list=26%, signal=38%",EZR/AKR1C2/HOMER2/AKR1C3/GNG12/CAV2/PADI2/HOMER1/ANXA1/SNCA/PPBP/CALM1/CDC42/TGM2/FLNA/RAC1/DYNLT1/F2/OXSR1/NLN/UBQLN2/PF4/APOA1/C3/PSAP
ter_ii,GO:0030029,actin filament-based process,200,0.35433551954670595,1.670767943538144,7.871683194688435e-5,0.0014287104998359508,0.0010806301929550352,505,"tags=36%, list=24%, signal=30%",LCP1/EZR/DBN1/MYBPH/CAP1/CORO1C/MARCKS/ACTC1/TPM4/SUN2/GSN/ARPC5/ACTR2/CD2AP/DBNL/MYL6/MYH14/MYL2/MYH9/ANXA1/AQP1/ARPC2/MYO1C/LMOD2/PDLIM3/FLNB/PLS3/TMSB4X/CTTN/SNX9/PFN1/GMFB/ZYX/SMTNL2/MYLK2/ACTN4/ARPC3/XIRP2/ARPC1B/HRG/LMOD3/PAK2/SYNE2/SVIL/SPTAN1/SPTA1/MYPN/CDC42/CAPZA1/CAMK2D/TAGLN2/CUL3/CRK/DNM2/FLNA/PDCD6IP/PFN2/SPTBN1/RAC1/ACTB/CFL1/IQGAP1/MYH3/ACTN1/PAK1/SYNPO2/FLNC/ARHGAP17/PGM5/APOA1/JUP/CLASP2
ter_ii,GO:0007051,spindle organization,40,0.5711881932489566,2.08309774301958,8.463671339217702e-5,0.0015234608410591864,0.0011522962719335108,511,"tags=48%, list=24%, signal=37%",EZR/SUN2/CKAP5/MYH9/CLTC/VCP/HNRNPU/TUBB/CHMP2A/DRG1/KPNB1/MAP4/DYNC1H1/FLNA/DCTN1/RPS3/CHMP4B/CLASP2/MAPRE1
ter_ii,GO:0030833,regulation of actin filament polymerization,31,0.6281141287556757,2.1670095094998483,8.728865641925643e-5,0.0015511788998243316,0.0011732613108235848,396,"tags=52%, list=19%, signal=43%",GSN/ARPC5/ARPC2/LMOD2/TMSB4X/CTTN/SNX9/PFN1/ARPC3/LMOD3/SVIL/SPTAN1/SPTA1/CAPZA1/PFN2/SPTBN1
ter_ii,GO:0015031,protein transport,251,0.3380802060929,1.6539264451448088,8.760101224903251e-5,0.0015511788998243316,0.0011732613108235848,450,"tags=33%, list=21%, signal=29%",LCP1/S100A13/PFKFB2/COPA/MVP/RAB35/SNX6/CD2AP/SCFD2/SQSTM1/RAB5A/STX12/BCAP31/CHP1/FGA/VTA1/MYH9/FGB/SEC22B/TMED7/CLTC/SNAP23/KCNJ11/KTN1/NSF/VCP/PPIA/COPZ1/AP2A1/TOM1/SEC61B/CTTN/SNX9/KIF5B/ACTN4/PPID/PPM1A/CHMP2A/SEC23A/CLTB/TMED9/AP4S1/FGG/ARCN1/EHD1/UFM1/KPNB1/CTSA/CDC42/CANX/TARDBP/GABARAPL2/SCARB2/ERP29/DNM2/VPS45/HSPA5/RABEP1/FLNA/ACSL3/PDCD6IP/SPTBN1/BAG3/STXBP3/SNX1/HSPA4/SNAP29/NPLOC4/DYNLT1/YWHAH/HOOK3/RAB14/F2/NAPA/APOB/NDUFAF2/SEC31A/CHMP4B/COL1A1/VAMP3/OSBP/SEC24C
ter_ii,GO:0032956,regulation of actin cytoskeleton organization,64,0.5002851301735132,1.9882464794109391,9.974746033185272e-5,0.0017520158758288326,0.0013251678728297923,505,"tags=47%, list=24%, signal=37%",GSN/ARPC5/CD2AP/ARPC2/LMOD2/TMSB4X/CTTN/SNX9/PFN1/GMFB/ARPC3/XIRP2/HRG/LMOD3/PAK2/SVIL/SPTAN1/SPTA1/CDC42/CAPZA1/CRK/FLNA/PFN2/SPTBN1/RAC1/PAK1/SYNPO2/ARHGAP17/APOA1/CLASP2
ter_ii,GO:0050851,antigen receptor-mediated signaling pathway,29,0.623943235446101,2.10983642958943,1.0433810348457359e-4,0.0018179871151152102,0.0013750663743440647,402,"tags=48%, list=19%, signal=40%",EZR/LGALS3/CD2AP/DUSP22/BAX/IGHA1/IGKC/EIF2B2/THY1/IGHG1/KHDRBS1/EIF2B5/RPS3/IGHG3
ter_ii,GO:0051495,positive regulation of cytoskeleton organization,42,0.5546453153928759,2.021469500768534,1.122786013051684e-4,0.001940815822560768,0.0014679700170642318,511,"tags=52%, list=24%, signal=41%",NES/MAPT/GSN/CKAP5/ARPC2/LMOD2/CLIP1/CTTN/SNX9/PFN1/DRG1/CDC42/DYNC1H1/FLNA/PFN2/DCTN1/RPS3/RAC1/PAK1/SYNPO2/APOA1/MAPRE1
ter_ii,GO:0016477,cell migration,175,0.36644291052421163,1.707523522117796,1.1814773612746833e-4,0.0020261871597293387,0.0015325421221673266,574,"tags=39%, list=27%, signal=31%",LCP1/DEFA1/CAP1/CORO1C/TUBB2B/LGALS3/CTSG/SUN2/ITGA1/SERPINB1/ARPC5/CD2AP/DUSP22/PADI2/S100A11/BAX/HMGB2/MYH9/ANXA1/AQP1/MYO1C/PPIA/APOH/PPBP/TMSB4X/CTTN/PFN1/ACTN4/ECM1/THY1/CD9/HRG/PPIB/PAK2/SYNE2/CDC42/MSN/ARHGDIB/CUL3/LAMA4/CRK/HSPA5/FLNA/PFN2/RAC1/COL1A1/OXSR1/CSNK2B/RPS19/IQGAP1/PAK1/SYNPO2/PTK2/PF4/PBXIP1/APOA1/JUP/CLASP2/SPAG9/MAPRE1/PLAA/KRT2/FN1/ITGA6/CPNE3/RPL13A/CD44/DNAJA4/LRG1
ter_ii,GO:0031109,microtubule polymerization or depolymerization,23,0.6655447617045444,2.131164578616071,1.2052039932074855e-4,0.0020507299196921122,0.0015511054682316736,511,"tags=70%, list=24%, signal=53%",TPPP3/MAPT/TUBB4A/CKAP5/SNCA/CLIP1/DRG1/MAP4/EML2/TRIM54/DCTN1/RPS3/RAC1/PAK1/CLASP2/MAPRE1
ter_ii,GO:0016050,vesicle organization,70,0.46887697234655423,1.894618052647788,1.3252983613765815e-4,0.0022375967682776703,0.001692445479848511,461,"tags=46%, list=22%, signal=37%",CORO1C/CAV2/SQSTM1/STX12/VTA1/SEC22B/ANXA1/SNAP23/AQP1/ANXA2/TOM1/SNCA/LAMTOR1/UBR4/CHMP2A/SEC23A/TMED9/PPP6C/SCARB2/CUL3/DNM2/PDCD6IP/ATP6V1E1/SNAP29/HOOK3/RAB14/SEC31A/CHMP4B/VAMP3/OSBP/SEC24C/VPS25
ter_ii,GO:0051130,positive regulation of cellular component organization,177,0.3565577448091474,1.6702943389868017,1.4527043842936635e-4,0.002433838576147384,0.0018408764060077602,552,"tags=32%, list=26%, signal=26%",LCP1/TPPP3/NES/DBN1/CORO1C/TUBB2B/MAPT/LGALS3/GSN/ACTR2/CKAP5/BAX/ANXA1/RUVBL2/ARPC2/VCP/LMOD2/AP2A1/ANXA2/TOM1/SNCA/CLIP1/CTTN/SNX9/PFN1/THY1/HRG/DRG1/TMED9/RUVBL1/EHD1/CDC42/MSN/AHNAK/SCARB2/CUL3/DYNC1H1/FLNA/PDCD6IP/PFN2/DCTN1/RPS3/RAC1/CAND1/OSBP/PAK1/SYNPO2/APOA1/CLASP2/CCT2/APOA2/MAPRE1/C3/CCT4/FN1/EIF4G1/ITGA6
ter_ii,GO:0099504,synaptic vesicle cycle,32,0.6104887999666182,2.121549845072655,1.482461829781988e-4,0.002464734248294023,0.0018642448883959917,425,"tags=50%, list=20%, signal=41%",RAB5A/SNAP23/AP2A1/SNCA/SNX9/ARHGDIA/ARPC3/CLTB/CANX/DNM2/PFN2/STXBP3/ATP6V1E1/SNAP29/ACTB/NAPA
ter_ii,GO:0044255,cellular lipid metabolic process,160,-0.35329757535555206,-1.6582712586105615,1.7231212177336094e-4,0.0028431500092604557,0.0021504662725303817,425,"tags=35%, list=20%, signal=30%",PCYT2/FABP5/PDK2/DBI/PRKAA2/PGP/TNXB/HADHB/CPT2/ECH1/IDH1/HADHA/IVD/CPT1B/PCCA/PCCB/PTGES2/MAPK14/ETFA/PLIN5/AUH/SCP2/PPT1/RDH13/HSD17B8/ACSS1/MGLL/ETFB/ACSL1/ACOT2/BCO2/ACADS/ALDH1A1/ACADSB/NDUFAB1/ACSF2/ADH1B/CRAT/ETFDH/ACAA2/MECR/APOD/ECHS1/DECR1/ECI2/ECI1/ACAT1/IDI1/IDI2/MGST3/ACADM/HADH/AGPAT3/ECHDC3/SCPEP1/RGN
ter_ii,GO:0046034,ATP metabolic process,96,-0.42642288134047324,-1.8736689742795551,1.7381433456234812e-4,0.002846373087795445,0.0021529041043931527,563,"tags=53%, list=27%, signal=41%",PRKACA/GPI/NDUFS8/ENO3/PGK2/GAPDH/PGM1/ALDOA/PGAM2/NDUFB4/NDUFA11/NDUFB6/PRKAA2/NDUFA2/NDUFA12/PKM/NDUFB5/DHTKD1/NDUFC1/NDUFB11/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/OGDH/NDUFS4/NDUFA10/SDHB/NDUFA5/NDUFB7/NDUFS3/NDUFA3/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NDUFB3/NDUFV1/NDUFA13/PFKFB1/NDUFV2/NUDT2/NDUFB8/NDUFB9/NDUFS6/NDUFV3/MYH4
ter_ii,GO:0032543,mitochondrial translation,38,-0.5491906236000258,-2.004920896639661,1.8659367597912482e-4,0.0030103779724632135,0.0022769520694528684,749,"tags=82%, list=35%, signal=54%",MRPS27/SARS2/MRPL44/MRPL13/TSFM/MRPS11/TRMT10C/MRPL15/LRPPRC/MRPS23/MRPL19/GFM1/MRPL39/C1QBP/DAP3/TUFM/MRPL12/MRPL46/IARS2/DARS2/MRPS22/PTCD3/MRPL45/MRPS30/GADD45GIP1/UQCC2/TACO1/MRPL17/MRPS7/MRPS17/FASTKD2
ter_ii,GO:0044089,positive regulation of cellular component biogenesis,89,0.44453509318572804,1.8617520539647887,1.857222054465308e-4,0.0030103779724632135,0.0022769520694528684,511,"tags=38%, list=24%, signal=30%",LCP1/TPPP3/MAPT/LGALS3/ACTR2/CKAP5/BAX/ARPC2/VCP/LMOD2/SNCA/CLIP1/CTTN/SNX9/PFN1/THY1/HRG/CHMP2A/DRG1/CDC42/MSN/DYNC1H1/FLNA/PDCD6IP/PFN2/DCTN1/RPS3/RAC1/CAND1/PAK1/SYNPO2/APOA1/CLASP2/MAPRE1
ter_ii,GO:0032970,regulation of actin filament-based process,79,0.45370792401032345,1.8764901958542577,1.9523384776456792e-4,0.0031266126502296245,0.0023648682024113685,505,"tags=43%, list=24%, signal=34%",GSN/ARPC5/CD2AP/MYH9/ARPC2/LMOD2/TMSB4X/CTTN/SNX9/PFN1/GMFB/MYLK2/ARPC3/XIRP2/HRG/LMOD3/PAK2/SVIL/SPTAN1/SPTA1/CDC42/CAPZA1/CAMK2D/CRK/FLNA/PFN2/SPTBN1/RAC1/PAK1/SYNPO2/ARHGAP17/APOA1/JUP/CLASP2
ter_ii,GO:0010638,positive regulation of organelle organization,97,0.42386373691172907,1.8083640119800086,2.0712325280530545e-4,0.0032928061650361697,0.0024905715761836577,526,"tags=38%, list=25%, signal=30%",LCP1/NES/MAPT/GSN/CKAP5/BAX/ANXA1/RUVBL2/ARPC2/LMOD2/ANXA2/TOM1/SNCA/CLIP1/CTTN/SNX9/PFN1/DRG1/TMED9/RUVBL1/CDC42/MSN/CUL3/DYNC1H1/FLNA/PDCD6IP/PFN2/DCTN1/RPS3/RAC1/OSBP/PAK1/SYNPO2/APOA1/CCT2/MAPRE1/CCT4
ter_ii,GO:0008064,regulation of actin polymerization or depolymerization,35,0.5583499076756365,1.9551650288120468,2.1698574948237083e-4,0.00342460117661307,0.0025902570399688055,396,"tags=46%, list=19%, signal=38%",GSN/ARPC5/ARPC2/LMOD2/TMSB4X/CTTN/SNX9/PFN1/ARPC3/LMOD3/SVIL/SPTAN1/SPTA1/CAPZA1/PFN2/SPTBN1
ter_ii,GO:0048583,regulation of response to stimulus,448,0.2883527453359892,1.487100064019389,2.2339661963930926e-4,0.003500416097657666,0.0026476009824726926,539,"tags=30%, list=26%, signal=29%",S100A13/EZR/AKR1C2/HOMER2/AKR1C3/PRKAA1/TUBB2B/MAPT/LGALS3/CTSG/MVP/PSME3/IL18/DYNC1LI1/ITGA1/TIGAR/CAV2/ACTR2/SNX6/CD2AP/SQSTM1/DUSP22/PADI2/NOMO3/C4BPA/YWHAZ/BCAP31/BAX/CHP1/IGHA1/HOMER1/UBE2V1/FGA/HMGB2/UCHL1/UBE2O/IGKC/FGB/ANXA1/S100A4/PTBP1/RUVBL2/MYO1C/PRKAG1/MANF/CFH/VCP/PPIA/TMX1/ANXA2/CARM1/SNCA/APOH/TRIM63/TMSB4X/CTTN/LAMTOR1/EIF2B2/SFPQ/ACTN4/ARHGDIA/ECM1/THY1/CD9/HRG/PPM1A/PAK2/CALM1/IGHG1/CFB/FGG/PPP6C/RPS20/RUVBL1/ATP2B1/UFM1/CDC42/TPD52L1/CTSD/CAMK2D/PDIA3/KHDRBS1/ARHGDIB/ERP29/CUL3/SLC25A6/TGM2/CRK/SLMAP/HSPA5/PRKDC/FLNA/CCAR2/EIF2B5/RPS3/SPTBN1/RAC1/IGHG3/SERPING1/NPLOC4/ACTB/DYNLT1/GLG1/F2/NDUFAF2/COL1A1/OXSR1/CSNK2B/RPS19/IQGAP1/VPS25/PAK1/PRKRA/MLIP/ARL6IP5/PTK2/HYOU1/ARHGAP17/NAGK/UBQLN2/PF4/PBXIP1/APOA1/FNTA/JUP/CLASP2/SPAG9/AKT1S1/EIF2B3/C3/LAMP1/DDX1/RPL5/HSP90AB1/FN1/RPA2
ter_ii,GO:0170035,L-amino acid catabolic process,23,-0.6443154365865481,-2.0731219998569728,2.3310034609979672e-4,0.0036006564099670727,0.002723419497171944,539,"tags=65%, list=26%, signal=49%",GPT2/GCSH/DDAH1/GOT1/HMGCL/IVD/AUH/DLST/NOS1/MCCC2/MCCC1/ALDH4A1/GOT2/ADHFE1/GLUL
ter_ii,GO:0170040,proteinogenic amino acid catabolic process,23,-0.6443154365865481,-2.0731219998569728,2.3310034609979672e-4,0.0036006564099670727,0.002723419497171944,539,"tags=65%, list=26%, signal=49%",GPT2/GCSH/DDAH1/GOT1/HMGCL/IVD/AUH/DLST/NOS1/MCCC2/MCCC1/ALDH4A1/GOT2/ADHFE1/GLUL
ter_ii,GO:0002429,immune response-activating cell surface receptor signaling pathway,37,0.5491977753055705,1.9513190900125665,2.410331948739916e-4,0.0036711209680807947,0.002776716599026845,521,"tags=54%, list=25%, signal=41%",EZR/LGALS3/CD2AP/SQSTM1/DUSP22/BAX/IGHA1/IGKC/EIF2B2/THY1/PAK2/IGHG1/KHDRBS1/EIF2B5/RPS3/IGHG3/PAK1/PTK2/EIF2B3/C3
ter_ii,GO:0023056,positive regulation of signaling,205,0.34268943199576163,1.6240194119714884,2.3988814788002778e-4,0.0036711209680807947,0.002776716599026845,537,"tags=33%, list=25%, signal=27%",S100A13/AKR1C2/AKR1C3/PFKFB2/IL18/DYNC1LI1/ITGA1/CAV2/SQSTM1/DUSP22/BCAP31/BAX/HOMER1/UBE2V1/FGA/UBE2O/FGB/S100A4/PTBP1/NSF/VCP/PPIA/ANXA2/SNCA/LAMTOR1/SFPQ/KIF5B/ACTN4/ECM1/PPM1A/PAK2/CALM1/FGG/RPS20/RUVBL1/CDC42/TPD52L1/CTSD/PDIA3/TARDBP/ERP29/CUL3/TGM2/CRK/FLNA/CCAR2/RPS3/RAC1/F2/COL1A1/CSNK2B/VAMP3/OSBP/IQGAP1/PAK1/PRKRA/ARL6IP5/PTK2/NAGK/PBXIP1/APOA1/FNTA/JUP/SPAG9/C3/DDX1/HSP90AB1/FN1
ter_ii,GO:0032886,regulation of microtubule-based process,37,0.5484433684597884,1.9486386558484048,2.452991587344645e-4,0.0036864287072209375,0.002788294875453467,528,"tags=59%, list=25%, signal=45%",PRKAA1/MAPT/TUBB4A/CKAP5/CLTC/SNCA/CLIP1/HNRNPU/CHMP2A/DRG1/EML2/TRIM54/DYNC1H1/PDCD6IP/DCTN1/RPS3/RAC1/CHMP4B/PAK1/CLASP2/MAPRE1/LAMP1
ter_ii,GO:0006163,purine nucleotide metabolic process,152,-0.3618003235437378,-1.6936152594241467,2.454233987819265e-4,0.0036864287072209375,0.002788294875453467,563,"tags=46%, list=27%, signal=36%",PRKACA/GPI/NDUFS8/HINT1/OPA1/ENO3/PGK2/GPD2/GAPDH/PGM1/ALDOA/RBKS/PGAM2/NDUFB4/NUDT9/NDUFA11/GPD1L/NDUFB6/DCXR/PRKAA2/NDUFA2/NDUFA12/PKM/NDUFB5/MDH1/DHTKD1/IDH1/NDUFC1/NDUFB11/AMPD1/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/OGDH/NDUFS4/NAPRT/NDUFA10/ADSL/SDHB/NDUFA5/NT5C/NNT/NDUFB7/CD38/NDUFS3/NDUFA3/SDHA/MDH2/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NADK2/NDUFB3/NDUFV1/NDUFA13/PFKFB1/NDUFV2/NUDT2/NDUFB8/NDUFB9/NDUFS6/NDUFV3/IDH2/NT5C1A/MYH4
ter_ii,GO:0030041,actin filament polymerization,35,0.5557676437271674,1.946122756040432,2.495203679669888e-4,0.003722296996110285,0.0028154244835496577,400,"tags=51%, list=19%, signal=42%",GSN/ARPC5/CD2AP/ARPC2/LMOD2/TMSB4X/CTTN/SNX9/PFN1/ARPC3/LMOD3/SVIL/SPTAN1/SPTA1/CAPZA1/PFN2/SPTBN1/RAC1
ter_ii,GO:0016197,endosomal transport,62,0.4787991586392938,1.8888581600443919,2.6354632733182904e-4,0.0039047884416919974,0.002953455082522825,482,"tags=47%, list=23%, signal=37%",EZR/CORO1C/DYNC1LI1/RAB35/SNX6/SQSTM1/RAB5A/STX12/UBE2O/VTA1/CLTC/VCP/TOM1/SNX9/LAMTOR1/CHMP2A/EPS15L1/EHD1/MSN/SCARB2/FLNA/DCTN1/SNX1/HOOK3/RAB14/CHMP4B/VAMP3/VPS25/VPS26A
ter_ii,GO:0002274,myeloid leukocyte activation,20,0.6785885674075712,2.0997348230772532,2.692306598821234e-4,0.003962056602859897,0.0029967708585741334,186,"tags=40%, list=9%, signal=37%",S100A13/MAPT/CTSG/IL18/CD93/ANXA1/SNAP23/SNCA
ter_ii,GO:0009199,ribonucleoside triphosphate metabolic process,103,-0.4038933760492656,-1.7917713532587756,2.79441439928769e-4,0.004057489707765725,0.0030689533578142007,563,"tags=50%, list=27%, signal=39%",PRKACA/GPI/NDUFS8/OPA1/ENO3/PGK2/GAPDH/PGM1/ALDOA/PGAM2/NDUFB4/NDUFA11/NDUFB6/PRKAA2/NDUFA2/NDUFA12/PKM/NDUFB5/DHTKD1/NDUFC1/NDUFB11/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/OGDH/NDUFS4/NDUFA10/SDHB/NDUFA5/NDUFB7/NDUFS3/NDUFA3/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NDUFB3/NDUFV1/NDUFA13/PFKFB1/NDUFV2/NUDT2/NDUFB8/NDUFB9/NDUFS6/NDUFV3/MYH4
ter_ii,GO:0009205,purine ribonucleoside triphosphate metabolic process,103,-0.4038933760492656,-1.7917713532587756,2.79441439928769e-4,0.004057489707765725,0.0030689533578142007,563,"tags=50%, list=27%, signal=39%",PRKACA/GPI/NDUFS8/OPA1/ENO3/PGK2/GAPDH/PGM1/ALDOA/PGAM2/NDUFB4/NDUFA11/NDUFB6/PRKAA2/NDUFA2/NDUFA12/PKM/NDUFB5/DHTKD1/NDUFC1/NDUFB11/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/OGDH/NDUFS4/NDUFA10/SDHB/NDUFA5/NDUFB7/NDUFS3/NDUFA3/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NDUFB3/NDUFV1/NDUFA13/PFKFB1/NDUFV2/NUDT2/NDUFB8/NDUFB9/NDUFS6/NDUFV3/MYH4
ter_ii,GO:1901661,quinone metabolic process,11,-0.7874413765003652,-2.100653365266131,2.8651317760743436e-4,0.004132620535291338,0.0031257798742114658,298,"tags=73%, list=14%, signal=63%",COQ3/RTN4IP1/NDUFA9/COQ9/COQ7/COQ5/COQ6/PPTC7
ter_ii,GO:0007586,digestion,16,0.7064614985759798,2.071635534994453,3.1027177198712455e-4,0.004445867890710245,0.0033627099941817866,146,"tags=31%, list=7%, signal=29%",EZR/AKR1C2/TYMP/COPA/AQP1
ter_ii,GO:0051494,negative regulation of cytoskeleton organization,32,0.5934227186203789,2.062242381548195,3.3176661445822534e-4,0.004722795335228854,0.0035721689138432937,396,"tags=53%, list=19%, signal=44%",TUBB4A/GSN/LMOD2/SNCA/TMSB4X/PFN1/GMFB/LMOD3/PAK2/SVIL/SPTAN1/SPTA1/CAPZA1/EML2/TRIM54/PFN2/SPTBN1
ter_ii,GO:0031113,regulation of microtubule polymerization,17,0.7056193252866678,2.108428279275652,3.3439004872477855e-4,0.004729230689107582,0.003577036406386046,511,"tags=76%, list=24%, signal=58%",MAPT/TUBB4A/CKAP5/SNCA/CLIP1/DRG1/EML2/DCTN1/RPS3/RAC1/PAK1/CLASP2/MAPRE1
ter_ii,GO:0002443,leukocyte mediated immunity,52,0.49718358156623704,1.8981737728874846,3.473340034070196e-4,0.004880602964003153,0.0036915294759387826,530,"tags=44%, list=25%, signal=34%",S100A13/PRKAA1/CTSG/IL18/HPRT1/DUSP22/C4BPA/IGHA1/IGKC/SNAP23/TUBB/KIF5B/PCYT1A/IGHG1/CRK/STXBP3/IGHG3/SERPING1/F2/TUBB4B/C3/LAMP1/DDX1
ter_ii,GO:0007006,mitochondrial membrane organization,41,-0.5315118275591444,-1.9646279583159652,3.51584701679216e-4,0.0049086633349829,0.0037127534286637864,615,"tags=68%, list=29%, signal=49%",LETM1/MTX1/MFN2/AGK/MTX2/OPA1/HSPA9/SAMM50/SPG7/CAMK2A/IMMT/TMEM11/CHCHD3/AFG3L2/APOO/TIMM10/TIMM8B/MTCH2/CHCHD10/TIMM13/TIMM8A/VDAC2/NDUFA13/PPIF/SLC25A4/ACAA2/TIMM9/TMEM126A
ter_ii,GO:0071705,nitrogen compound transport,305,0.3127598706175161,1.556705564261773,3.565246767738254e-4,0.004945928318556635,0.003740939451230552,450,"tags=31%, list=21%, signal=28%",LCP1/S100A13/PFKFB2/COPA/MVP/RAB35/SNX6/CD2AP/SCFD2/SRSF7/SQSTM1/RAB5A/CKAP5/STX12/BCAP31/CHP1/FGA/VTA1/MYH9/FGB/SEC22B/TMED7/CLTC/SNAP23/KCNJ11/AQP1/KTN1/NSF/VCP/PPIA/COPZ1/AP2A1/YBX1/TOM1/SNCA/SEC61B/CTTN/SNX9/KIF5B/ACTN4/PPID/PPM1A/CHMP2A/SEC23A/CLTB/TMED9/AP4S1/FGG/ARCN1/EHD1/GLTP/UFM1/KPNB1/CTSA/CDC42/CANX/KHDRBS1/TARDBP/GABARAPL2/SCARB2/ERP29/SLC25A6/TGM2/DNM2/VPS45/HSPA5/ALYREF/RABEP1/FLNA/ACSL3/PDCD6IP/SRSF1/SPTBN1/BAG3/STXBP3/SNX1/HSPA4/SNAP29/NPLOC4/ACTB/DYNLT1/YWHAH/HOOK3/RAB14/F2/NAPA/APOB/NDUFAF2/SEC31A/CHMP4B/COL1A1/VAMP3/OSBP/SEC24C
ter_ii,GO:0110053,regulation of actin filament organization,56,0.4843985350090606,1.8882719122973928,3.676305909717727e-4,0.00506771789326912,0.0038330571277203486,505,"tags=46%, list=24%, signal=36%",GSN/ARPC5/ARPC2/LMOD2/TMSB4X/CTTN/SNX9/PFN1/GMFB/ARPC3/XIRP2/LMOD3/PAK2/SVIL/SPTAN1/SPTA1/CDC42/CAPZA1/FLNA/PFN2/SPTBN1/RAC1/PAK1/SYNPO2/APOA1/CLASP2
